November 24, 2017
2017-12-07 05:03:54,154.46,32.06,23.173
2017-12-07 05:33:54,188.06,37.09,24.02
2017-12-07 06:03:56,204.28,35.16,23.397
2017-12-07 06:33:54,168.78,39.31,23.319
2017-12-07 07:03:57,148.85,16.18,23.369
2017-12-07 07:33:55,123.18,37.7,23.181
2017-12-07 08:04:02,89.06,38.98,22.739
2017-12-07 08:34:01,215.39,24.15,23.303
2017-12-07 09:03:58,194.87,39.73,23.402
2017-12-07 09:33:57,210.99,39.02,23.457
2017-12-07 10:03:58,113.21,39.87,23.784
2017-12-07 10:33:59,243.84,35.25,24.401
2017-12-07 11:04:01,248.48,38.81,23.649
2017-12-07 11:34:00,281.78,35.97,22.768
2017-12-07 12:04:00,252.76,36.71,22.792
2017-12-07 12:34:02,235.61,39.36,24.647
2017-12-07 13:04:02,86.07,36.61,24.239
2017-12-07 13:34:10,118.75,38.62,22.038
2017-12-07 14:04:04,251.59,33.63,23.464
2017-12-07 14:34:06,298.45,39.44,24.251
2017-12-07 15:04:03,298.19,40.13,21.824
2017-12-07 15:34:04,128.3,28.6,23.915
2017-12-07 16:04:08,111.12,20.19,22.453
2017-12-07 16:34:11,174.92,27.43,23.462
2017-12-07 17:04:06,95.59,38.55,22.905
2017-12-07 17:34:11,176.28,40.24,22.962
2017-12-07 18:04:12,185.55,36.46,23.077
